property_id,neighborhood,property_type,bedrooms,bathrooms,square_feet,lot_size,age,stories,condition,garage_spaces,has_pool,has_fireplace,has_deck,has_fence,has_central_heat,has_central_air,years_since_roof_replaced,years_since_hvac_replaced,kitchen_updated,bathrooms_updated,has_hoa,hoa_fee,has_special_assessment,school_rating,walk_score,transit_score,listing_month,is_spring_summer,annual_tax,estimated_rent,days_on_market,price_reductions,is_foreclosure,has_lien,owner_occupied,num_distress_keywords,estimated_repair_cost,parking_type,heating_type,cooling_type,roof_type,foundation_type,flooring_type,exterior_type,water_source,sewer_type,listing_season,listed_price,true_market_value,spread,spread_percentage
PROP_0317,East Hartford,Condo,2,1.0,624.0,6969.6,48,1,Poor,1,0,0,0,1,1,0,25,20,0,0,1,489,0,5,71,56,11,0,3507,925,30,1,0,0,1,0,14733,Carport,Gas,Window Units,Asphalt Shingle,Crawl Space,Carpet,Stucco,Municipal,Municipal,Fall,158500.0,166048,7548.0,4.55
PROP_0318,Monroe,Single Family,3,2.0,1799.0,44431.200000000004,55,2,Poor,2,0,0,0,0,1,0,16,20,0,0,0,0,0,7,57,56,7,1,7470,2266,30,1,0,0,1,0,24221,Carport,Gas,Central AC,Asphalt Shingle,Slab,Hardwood,Vinyl Siding,Municipal,Municipal,Summer,409900.0,427533,17633.0,4.12
PROP_0319,Norwalk,Single Family,4,3.0,1952.0,11325.6,60,2,Poor,3,0,1,0,1,1,1,25,20,0,1,0,0,0,8,75,68,2,0,9406,3697,60,0,0,0,0,1,43496,Garage,Gas,Window Units,Asphalt Shingle,Slab,Tile,Vinyl Siding,Municipal,Septic,Winter,562000.0,570672,8672.0,1.52
PROP_0320,East Hartford,Townhouse,2,1.0,1384.0,7840.799999999999,62,1,Distressed,1,0,1,0,0,1,1,25,20,0,1,1,103,0,5,100,73,5,1,2177,1050,60,0,0,0,0,0,13437,Street,Gas,Window Units,Asphalt Shingle,Slab,Laminate,Brick,Municipal,Municipal,Spring,167500.0,141333,-26167.0,-18.51
PROP_0321,Plymouth,Condo,1,1.0,480.0,3920.3999999999996,49,1,Fair,0,0,0,0,1,1,1,20,20,0,0,1,347,0,6,97,69,5,1,1171,464,180,0,0,0,0,0,3778,Driveway,Oil,Central AC,Metal,Slab,Laminate,Vinyl Siding,Well,Municipal,Spring,79900.0,107902,28002.0,25.95
PROP_0322,Waterbury,Single Family,4,2.0,1943.0,12632.4,60,1,Distressed,3,0,0,1,1,1,1,25,20,0,0,0,0,0,6,48,41,2,0,6133,1642,30,0,0,0,1,0,33819,Garage,Oil,Window Units,Asphalt Shingle,Crawl Space,Tile,Brick,Municipal,Municipal,Winter,260000.0,214995,-45005.0,-20.93
PROP_0323,Bethlehem,Condo,1,1.0,674.0,21780.0,46,1,Fair,0,0,0,0,1,1,0,22,20,1,0,1,387,0,7,70,51,5,1,6316,2194,30,1,0,0,1,0,10634,Carport,Heat Pump,Central AC,Metal,Basement,Laminate,Vinyl Siding,Well,Municipal,Spring,342900.0,386351,43451.0,11.25
PROP_0324,Danbury,Single Family,3,2.0,1092.0,14810.400000000001,52,1,Poor,2,0,0,0,0,1,1,23,20,0,0,0,0,0,7,86,81,12,0,5177,2510,20,2,0,0,0,0,40352,Driveway,Oil,Window Units,Flat,Slab,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,414900.0,376903,-37997.0,-10.08
PROP_0325,East Haven,Single Family,3,3.0,2128.0,62290.799999999996,46,2,Poor,2,0,0,1,1,1,1,15,20,1,0,0,0,0,7,87,75,11,0,8184,2901,30,2,0,1,0,2,55535,Street,Oil,Central AC,Tile,Basement,Carpet,Wood,Municipal,Municipal,Fall,500000.0,545241,45241.0,8.3
PROP_0326,Brookfield,Single Family,4,4.0,2524.0,8712.0,54,1,Poor,3,0,1,1,0,1,0,21,20,0,1,0,0,0,7,69,68,7,1,12011,3352,90,0,0,0,1,1,50899,Carport,Oil,Central AC,Asphalt Shingle,Basement,Hardwood,Brick,Municipal,Municipal,Summer,609000.0,641516,32516.0,5.07
PROP_0327,New Haven,Single Family,4,3.0,2591.0,7840.799999999999,60,2,Poor,3,0,1,1,0,1,0,25,20,1,0,0,0,0,7,28,24,4,1,12158,3467,120,1,1,0,0,2,55392,Street,Oil,Central AC,Asphalt Shingle,Slab,Hardwood,Brick,Municipal,Municipal,Spring,545000.0,601105,56105.0,9.33
PROP_0328,Naugatuck,Townhouse,5,3.0,1704.0,13503.6,54,1,Fair,3,0,0,0,0,0,0,25,20,0,0,1,146,0,9,83,80,1,0,4009,1726,30,2,0,0,1,0,10997,Driveway,Heat Pump,Central AC,Asphalt Shingle,Basement,Hardwood,Wood,Municipal,Septic,Winter,299900.0,318247,18347.0,5.77
PROP_0329,Killingly,Townhouse,4,2.0,2002.0,36154.799999999996,57,2,Fair,3,0,1,0,1,1,1,18,20,0,1,0,0,0,6,61,47,4,1,8423,2010,30,2,0,0,0,1,18195,Garage,Electric,Central AC,Asphalt Shingle,Slab,Hardwood,Brick,Municipal,Municipal,Spring,340000.0,347966,7966.0,2.29
PROP_0330,West Haven,Single Family,3,2.0,1192.0,5662.8,63,1,Poor,2,0,0,1,1,1,1,25,20,1,0,0,0,0,7,71,53,3,0,6225,1959,20,1,0,0,0,0,34425,Driveway,Electric,Window Units,Asphalt Shingle,Crawl Space,Laminate,Brick,Municipal,Municipal,Winter,349900.0,333696,-16204.0,-4.86
PROP_0331,Lebanon,Single Family,3,1.0,1080.0,54014.4,57,1,Poor,2,0,0,1,1,0,1,25,20,0,0,0,0,0,5,7,5,7,1,4730,1695,10,0,0,0,0,0,15746,Driveway,Oil,None,Metal,Crawl Space,Hardwood,Wood,Municipal,Municipal,Summer,259900.0,283139,23239.0,8.21
PROP_0332,Darien,Single Family,6,9.0,9764.0,87120.0,47,2,Fair,3,0,1,1,1,1,1,25,20,1,0,0,0,0,7,100,93,7,1,63085,23751,60,3,0,0,1,0,172268,Street,Electric,Central AC,Asphalt Shingle,Basement,Carpet,Vinyl Siding,Municipal,Municipal,Summer,4295000.0,4644117,349117.0,7.52
PROP_0333,Westport,Single Family,5,9.0,7193.0,87120.0,54,2,Fair,3,1,0,1,1,1,0,25,20,0,0,0,0,0,8,79,69,11,0,56601,25683,60,2,0,0,1,0,158108,Street,Gas,Window Units,Asphalt Shingle,Basement,Hardwood,Brick,Municipal,Municipal,Fall,3995000.0,4118638,123638.0,3.0
PROP_0334,Bristol,Single Family,4,3.0,3098.0,25700.399999999998,63,2,Distressed,3,0,0,0,0,1,0,25,20,0,1,0,0,0,7,25,22,5,1,6856,2909,120,0,0,0,0,0,96815,Street,Gas,Central AC,Flat,Basement,Carpet,Vinyl Siding,Municipal,Municipal,Spring,479900.0,435967,-43933.0,-10.08
PROP_0335,Bristol,Single Family,3,2.0,1116.0,8712.0,60,1,Distressed,2,0,0,0,0,0,0,25,20,0,0,0,0,0,8,10,7,9,0,2468,929,20,0,0,0,1,0,14120,Driveway,Oil,Central AC,Asphalt Shingle,Basement,Laminate,Wood,Municipal,Municipal,Summer,149900.0,141851,-8049.0,-5.67
PROP_0336,Enfield,Townhouse,3,2.0,1456.0,6098.400000000001,63,1,Poor,2,0,1,0,1,1,1,19,20,0,1,1,277,0,8,37,36,4,1,7090,1650,30,3,0,0,1,0,29309,Garage,Gas,Central AC,Asphalt Shingle,Slab,Tile,Wood,Municipal,Municipal,Spring,295000.0,275631,-19369.0,-7.03
PROP_0337,Stamford,Townhouse,4,3.0,2110.0,10018.800000000001,47,2,Fair,3,0,0,0,0,1,0,25,20,1,1,0,0,0,8,63,53,11,0,13343,3538,10,0,0,0,0,1,18070,Street,Gas,Central AC,Asphalt Shingle,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,640000.0,687098,47098.0,6.85
PROP_0338,Danbury,Single Family,3,3.0,2323.0,27442.8,44,1,Poor,2,0,0,1,0,1,1,25,20,1,1,0,0,0,9,44,31,1,0,13914,4116,90,0,0,0,1,0,49031,Street,Gas,Central AC,Asphalt Shingle,Slab,Laminate,Stucco,Municipal,Municipal,Winter,655000.0,706969,51969.0,7.35
PROP_0339,Southington,Single Family,3,2.0,1296.0,24393.600000000002,62,1,Poor,2,0,0,0,0,1,0,25,20,0,1,0,0,0,7,68,65,1,0,6598,1707,20,1,0,0,0,0,20133,Street,Heat Pump,Central AC,Asphalt Shingle,Crawl Space,Laminate,Brick,Well,Municipal,Winter,304000.0,276972,-27028.0,-9.76
PROP_0340,Wallingford,Single Family,2,2.0,1026.0,8712.0,51,1,Poor,1,0,1,1,1,0,1,25,20,0,1,0,0,0,8,39,29,10,0,4013,903,60,0,0,0,0,0,16953,Driveway,Gas,Central AC,Tile,Basement,Tile,Brick,Municipal,Municipal,Fall,165000.0,154567,-10433.0,-6.75
PROP_0341,Wilton,Single Family,6,6.0,5694.0,87991.2,46,3,Fair,3,1,1,1,1,1,1,18,20,0,0,0,0,0,6,64,46,11,0,29364,7027,20,0,0,0,1,0,66689,Garage,Gas,Central AC,Asphalt Shingle,Basement,Carpet,Vinyl Siding,Well,Municipal,Fall,1295000.0,1236585,-58415.0,-4.72
PROP_0342,Watertown,Single Family,4,3.0,1396.0,14810.400000000001,52,1,Fair,3,0,0,0,0,1,1,23,20,0,0,0,0,0,7,37,36,2,0,6526,1666,60,0,0,0,0,2,5963,Driveway,Gas,Central AC,Asphalt Shingle,Basement,Laminate,Brick,Municipal,Septic,Winter,289900.0,306832,16932.0,5.52
PROP_0343,Woodbridge,Townhouse,2,2.0,935.0,16988.4,55,1,Poor,1,0,0,0,0,1,1,20,20,1,1,1,390,0,8,80,68,8,1,8564,2495,30,2,0,0,1,2,40230,Street,Electric,None,Asphalt Shingle,Crawl Space,Carpet,Vinyl Siding,Municipal,Municipal,Summer,389900.0,358742,-31158.0,-8.69
PROP_0344,Stafford,Single Family,4,2.0,1629.0,40946.399999999994,57,2,Fair,3,0,0,1,1,1,1,25,20,0,0,0,0,0,5,61,58,6,1,3892,1396,120,2,1,0,1,0,7003,Garage,Gas,Central AC,Asphalt Shingle,Basement,Tile,Vinyl Siding,Municipal,Municipal,Spring,220000.0,263702,43702.0,16.57
PROP_0345,Greenwich,Single Family,2,2.0,1596.0,1306.8,60,2,Poor,1,0,0,1,1,1,0,25,20,1,0,0,0,0,7,76,75,8,1,15544,3876,60,1,0,0,0,1,50547,Garage,Oil,Central AC,Asphalt Shingle,Slab,Tile,Vinyl Siding,Municipal,Municipal,Summer,695000.0,744310,49310.0,6.62
PROP_0346,Stamford,Single Family,5,5.0,5272.0,87120.0,47,3,Fair,3,0,1,0,0,1,0,21,20,0,1,0,0,0,5,36,35,5,1,37833,9833,10,2,0,0,1,1,88116,Garage,Oil,Window Units,Metal,Basement,Hardwood,Brick,Municipal,Septic,Spring,1649000.0,1579147,-69853.0,-4.42
PROP_0347,New Britain,Single Family,3,2.0,1188.0,12632.4,63,1,Poor,2,0,0,0,1,1,0,25,20,0,0,0,0,0,8,100,73,12,0,5281,1424,90,0,0,0,0,0,21733,Driveway,Gas,None,Flat,Slab,Laminate,Brick,Well,Municipal,Fall,245000.0,250054,5054.0,2.02
PROP_0348,Windsor Locks,Single Family,3,2.0,1665.0,7405.200000000001,59,2,Poor,2,0,1,0,1,0,0,25,20,0,1,0,0,0,9,79,58,1,0,4353,1445,10,0,0,0,1,0,17924,Garage,Electric,Central AC,Asphalt Shingle,Basement,Carpet,Wood,Municipal,Septic,Winter,249900.0,266762,16862.0,6.32
PROP_0349,Hamden,Townhouse,3,2.0,1412.0,10890.0,59,1,Fair,2,0,0,0,1,0,0,25,20,0,0,1,138,0,8,55,51,10,0,3078,1506,20,2,0,0,1,0,11231,Carport,Electric,Central AC,Metal,Crawl Space,Carpet,Brick,Municipal,Municipal,Fall,250000.0,276065,26065.0,9.44
PROP_0350,Berlin,Single Family,3,3.0,1400.0,7405.200000000001,55,1,Fair,2,0,1,0,1,1,1,25,20,1,0,0,0,0,6,30,28,2,0,3049,1060,90,0,0,0,0,1,4011,Driveway,Gas,Window Units,Asphalt Shingle,Slab,Laminate,Vinyl Siding,Municipal,Septic,Winter,189900.0,209866,19966.0,9.51
PROP_0351,Guilford,Single Family,2,3.0,3837.0,104108.40000000001,45,2,Poor,1,0,0,1,0,1,1,25,20,0,1,0,0,0,9,86,71,10,0,31853,8664,20,1,0,0,1,0,100978,Carport,Heat Pump,Central AC,Metal,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Fall,1450000.0,1505437,55437.0,3.68
PROP_0352,Bridgeport,Single Family,6,3.0,3602.0,2613.6,62,2,Poor,3,0,0,1,0,1,0,25,20,1,0,0,0,0,9,72,68,2,0,7867,2461,30,2,0,0,0,0,26696,Driveway,Gas,Central AC,Asphalt Shingle,Slab,Carpet,Brick,Municipal,Municipal,Winter,425000.0,420402,-4598.0,-1.09
PROP_0353,Milford,Single Family,4,4.0,2850.0,3049.2000000000003,59,2,Fair,3,1,1,0,1,1,1,25,20,1,0,0,0,0,7,56,51,9,0,16707,5156,60,0,1,0,1,0,27059,Carport,Gas,Central AC,Metal,Basement,Hardwood,Vinyl Siding,Well,Municipal,Summer,849900.0,1042096,192196.0,18.44
PROP_0354,Rocky Hill,Single Family,3,4.0,1706.0,8712.0,52,1,Fair,2,0,1,0,1,1,1,25,20,0,0,0,0,0,6,84,62,6,1,4799,2288,10,2,0,0,1,0,12253,Driveway,Gas,Central AC,Asphalt Shingle,Slab,Carpet,Brick,Municipal,Municipal,Spring,399000.0,442819,43819.0,9.9
PROP_0355,Newington,Single Family,4,3.0,2059.0,20037.600000000002,64,2,Poor,3,0,1,1,1,0,1,25,20,0,1,0,0,0,5,60,56,3,0,9700,2567,10,1,0,0,0,0,36377,Street,Gas,Central AC,Tile,Slab,Hardwood,Vinyl Siding,Municipal,Municipal,Winter,394900.0,374852,-20048.0,-5.35
PROP_0356,Darien,Single Family,6,6.0,3873.0,21344.399999999998,44,3,Fair,3,0,1,1,1,1,1,25,17,1,1,0,0,0,9,35,29,9,0,30895,16072,10,0,0,0,0,0,130595,Carport,Heat Pump,Window Units,Metal,Crawl Space,Carpet,Vinyl Siding,Municipal,Municipal,Summer,2495000.0,2652974,157974.0,5.95
PROP_0357,Westport,Townhouse,3,3.0,2340.0,59677.200000000004,51,2,Poor,2,0,0,0,0,1,1,17,20,0,0,0,0,0,7,38,27,6,1,21837,6039,30,0,0,0,1,0,74145,Garage,Gas,Window Units,Asphalt Shingle,Crawl Space,Carpet,Wood,Municipal,Municipal,Spring,969000.0,1019101,50101.0,4.92
PROP_0358,Danbury,Single Family,2,3.0,1460.0,8712.0,59,1,Fair,1,0,1,1,1,0,1,25,20,0,1,0,0,0,6,69,48,6,1,5923,2442,60,0,0,0,0,1,18283,Street,Gas,Central AC,Asphalt Shingle,Crawl Space,Laminate,Vinyl Siding,Municipal,Municipal,Spring,399000.0,449641,50641.0,11.26
PROP_0359,West Haven,Single Family,5,3.0,2541.0,5662.8,65,2,Poor,3,1,1,0,1,1,1,25,20,0,0,0,0,0,7,88,76,4,1,4658,1732,120,0,1,0,1,0,26229,Garage,Gas,Central AC,Tile,Basement,Carpet,Brick,Municipal,Municipal,Spring,279900.0,332295,52395.0,15.77
PROP_0360,Manchester,Single Family,3,1.0,1120.0,20037.600000000002,56,1,Fair,2,0,0,1,1,1,1,21,20,0,0,0,0,0,7,48,36,11,0,3691,1463,90,0,0,0,1,0,7888,Street,Gas,Central AC,Asphalt Shingle,Slab,Tile,Vinyl Siding,Municipal,Septic,Fall,239900.0,256910,17010.0,6.62
PROP_0361,Orange,Townhouse,4,4.0,2291.0,39204.0,61,2,Distressed,3,0,0,0,1,0,0,25,20,0,0,1,242,0,6,57,51,10,0,16155,4063,20,1,0,0,1,0,124399,Garage,Oil,Window Units,Asphalt Shingle,Slab,Carpet,Brick,Municipal,Municipal,Fall,679000.0,608279,-70721.0,-11.63
PROP_0362,West Hartford,Single Family,4,3.0,1898.0,14374.800000000001,47,1,Poor,3,0,1,1,0,1,0,25,20,1,1,0,0,0,9,42,41,7,1,11424,2875,180,3,0,0,0,3,23544,Garage,Gas,Central AC,Asphalt Shingle,Crawl Space,Laminate,Vinyl Siding,Municipal,Municipal,Summer,508900.0,599195,90295.0,15.07
PROP_0363,Litchfield,Single Family,4,4.0,2900.0,474804.0,61,2,Poor,3,0,0,1,1,1,1,25,20,1,0,0,0,0,8,68,56,12,0,20388,5248,120,0,0,0,1,0,81182,Street,Electric,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Stucco,Municipal,Municipal,Fall,849900.0,782557,-67343.0,-8.61
PROP_0364,Litchfield,Single Family,4,4.0,2932.0,26136.0,58,1,Fair,3,1,0,0,1,1,1,21,20,0,0,0,0,0,6,89,85,3,0,12765,3283,10,0,0,0,1,0,28189,Street,Gas,Central AC,Tile,Crawl Space,Tile,Brick,Municipal,Septic,Winter,565000.0,587891,22891.0,3.89
PROP_0365,Danbury,Single Family,3,2.0,1808.0,6969.6,45,2,Fair,2,0,1,1,0,1,1,25,20,0,0,0,0,0,8,71,67,8,1,12362,5548,10,0,0,0,1,0,54665,Driveway,Oil,Central AC,Metal,Slab,Tile,Brick,Municipal,Municipal,Summer,999900.0,1100518,100618.0,9.14
PROP_0366,New Haven,Townhouse,3,3.0,1322.0,16552.8,63,1,Distressed,2,0,0,0,1,0,1,25,20,0,0,0,0,0,8,91,90,3,0,5930,1915,60,0,0,0,0,0,54923,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Laminate,Brick,Municipal,Municipal,Winter,325000.0,316719,-8281.0,-2.61
PROP_0367,Somers,Townhouse,2,1.0,846.0,19602.0,52,1,Fair,1,0,0,0,0,1,0,25,20,1,1,0,0,0,6,61,59,10,0,4464,1107,60,1,0,0,0,3,11298,Carport,Electric,Window Units,Asphalt Shingle,Crawl Space,Tile,Stucco,Municipal,Municipal,Fall,189900.0,187752,-2148.0,-1.14
PROP_0368,Hamden,Single Family,2,2.0,1788.0,11325.6,52,2,Poor,1,0,0,0,1,1,1,25,20,1,0,0,0,0,8,32,26,10,0,4974,1440,30,1,0,0,1,0,20031,Driveway,Gas,Central AC,Asphalt Shingle,Crawl Space,Laminate,Brick,Municipal,Municipal,Fall,263000.0,273271,10271.0,3.76
PROP_0369,Fairfield,Single Family,5,7.0,5198.0,41817.6,39,2,Fair,3,0,0,1,1,1,1,21,20,0,0,0,0,0,9,38,33,7,1,61467,22173,120,2,0,0,1,0,169865,Street,Gas,Central AC,Asphalt Shingle,Basement,Tile,Stucco,Municipal,Septic,Summer,3988000.0,4035000,47000.0,1.16
PROP_0370,Southington,Single Family,3,1.0,1200.0,20037.600000000002,53,1,Fair,2,0,1,1,1,0,0,25,20,0,1,0,0,0,5,35,26,12,0,6194,1738,10,0,0,0,0,3,17955,Street,Gas,Central AC,Metal,Basement,Hardwood,Brick,Municipal,Municipal,Fall,299900.0,303941,4041.0,1.33
PROP_0371,East Haven,Single Family,3,2.0,1152.0,6534.0,64,1,Poor,2,0,0,1,1,1,0,21,20,1,1,0,0,0,9,86,67,10,0,4153,1516,10,1,0,0,1,0,23102,Garage,Gas,Window Units,Asphalt Shingle,Slab,Tile,Stucco,Municipal,Municipal,Fall,239900.0,254813,14913.0,5.85
PROP_0372,Middletown,Condo,2,2.0,950.0,8712.0,50,1,Fair,1,0,0,0,1,1,0,16,20,0,1,1,488,0,8,98,76,2,0,2616,927,10,0,1,0,0,0,6124,Garage,Heat Pump,None,Asphalt Shingle,Slab,Hardwood,Vinyl Siding,Well,Municipal,Winter,150000.0,183311,33311.0,18.17
PROP_0373,Milford,Single Family,2,2.0,1006.0,8712.0,50,1,Fair,1,0,1,1,1,1,1,25,20,1,1,0,0,0,6,63,61,1,0,4683,1814,30,1,0,0,0,1,14392,Carport,Oil,Central AC,Asphalt Shingle,Slab,Hardwood,Vinyl Siding,Municipal,Municipal,Winter,299700.0,303601,3901.0,1.28
PROP_0374,Hamden,Single Family,3,2.0,1396.0,7840.799999999999,64,1,Distressed,2,0,0,1,1,1,1,25,20,0,0,0,0,0,8,86,71,10,0,7197,1719,10,0,0,0,0,2,55825,Street,Gas,Central AC,Asphalt Shingle,Crawl Space,Carpet,Brick,Municipal,Septic,Fall,297000.0,251044,-45956.0,-18.31
PROP_0375,Simsbury,Single Family,5,6.0,4639.0,121967.99999999999,62,2,Distressed,3,1,1,1,1,1,0,19,20,0,1,0,0,0,9,37,36,6,1,20979,7770,60,1,0,0,1,1,219811,Street,Gas,Central AC,Metal,Crawl Space,Carpet,Wood,Municipal,Municipal,Spring,1200000.0,982044,-217956.0,-22.19
PROP_0376,Putnam,Single Family,4,2.0,1828.0,38768.4,49,1,Poor,3,0,0,1,0,1,0,25,20,1,1,0,0,0,7,48,43,4,1,2981,1356,90,1,0,0,0,0,18072,Driveway,Gas,Central AC,Tile,Crawl Space,Tile,Brick,Municipal,Municipal,Spring,229000.0,244948,15948.0,6.51
PROP_0377,Southington,Single Family,3,1.0,1072.0,12196.800000000001,59,1,Fair,2,0,1,1,0,1,1,25,20,1,0,0,0,0,7,47,44,5,1,3934,1635,90,2,0,0,1,0,11773,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Carpet,Brick,Municipal,Municipal,Spring,248900.0,261524,12624.0,4.83
PROP_0378,Sherman,Townhouse,4,3.0,1864.0,80586.0,61,1,Distressed,3,0,1,0,0,1,1,25,20,0,0,1,151,0,7,44,43,5,1,12589,3045,30,0,0,0,0,0,111662,Driveway,Gas,None,Asphalt Shingle,Slab,Tile,Vinyl Siding,Municipal,Municipal,Spring,525000.0,506803,-18197.0,-3.59
PROP_0379,Griswold,Single Family,3,3.0,2088.0,130244.40000000001,63,1,Poor,2,0,1,1,1,0,0,22,20,1,1,0,0,0,8,48,41,5,1,9002,2281,20,0,0,0,1,0,29341,Driveway,Gas,Window Units,Asphalt Shingle,Slab,Hardwood,Vinyl Siding,Municipal,Municipal,Spring,374900.0,357342,-17558.0,-4.91
PROP_0380,Harwinton,Single Family,4,3.0,3300.0,174240.0,64,2,Poor,3,0,1,1,1,1,0,24,20,0,0,0,0,0,7,81,70,3,0,7750,3341,10,0,1,0,0,0,21823,Garage,Heat Pump,Window Units,Tile,Slab,Hardwood,Vinyl Siding,Municipal,Municipal,Winter,525000.0,669478,144478.0,21.58
PROP_0381,Cromwell,Condo,2,2.0,979.0,8712.0,63,1,Poor,1,0,0,0,1,0,0,25,20,0,1,1,110,0,7,86,76,2,0,2769,802,20,2,1,0,1,0,8382,Carport,Heat Pump,Central AC,Tile,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Winter,144900.0,190387,45487.0,23.89
PROP_0382,Glastonbury,Single Family,4,4.0,2943.0,60983.99999999999,48,2,Fair,3,1,0,0,1,1,1,25,20,0,0,0,0,0,7,39,32,6,1,15813,3814,20,1,0,0,1,1,35290,Driveway,Gas,Central AC,Asphalt Shingle,Crawl Space,Tile,Brick,Well,Municipal,Spring,699900.0,708675,8775.0,1.24
PROP_0383,Danbury,Townhouse,2,2.0,1536.0,8712.0,51,2,Fair,1,0,1,0,0,1,0,18,20,0,0,1,443,0,8,83,61,4,1,8946,2390,20,0,0,0,1,0,12620,Street,Electric,Central AC,Metal,Slab,Tile,Brick,Well,Septic,Spring,364000.0,372085,8085.0,2.17
PROP_0384,Windsor,Single Family,3,3.0,2286.0,28749.600000000002,48,2,Poor,2,0,1,0,1,1,0,25,20,0,0,0,0,0,8,57,53,2,0,6443,2601,10,0,0,0,0,0,39078,Driveway,Electric,Central AC,Asphalt Shingle,Crawl Space,Laminate,Brick,Well,Municipal,Winter,399000.0,405351,6351.0,1.57
PROP_0385,Stonington,Single Family,4,5.0,2290.0,12196.800000000001,47,2,Poor,3,0,0,0,0,1,1,21,20,1,1,0,0,0,8,70,60,2,0,37450,11058,10,1,0,0,0,0,137360,Street,Gas,Central AC,Asphalt Shingle,Basement,Tile,Wood,Municipal,Septic,Winter,1875000.0,1875044,44.0,0.0
PROP_0386,Litchfield,Single Family,3,3.0,2100.0,66211.2,51,2,Fair,2,0,0,0,0,1,1,25,20,0,1,0,0,0,6,60,43,7,1,6650,2853,60,1,0,0,1,0,15499,Garage,Electric,Central AC,Metal,Crawl Space,Carpet,Brick,Municipal,Municipal,Summer,499000.0,549258,50258.0,9.15
PROP_0387,Waterbury,Single Family,3,1.0,1116.0,7405.200000000001,65,1,Distressed,2,0,0,0,0,1,1,25,20,0,1,0,0,0,7,73,65,1,0,2504,1275,10,0,0,0,0,0,20054,Carport,Gas,Central AC,Metal,Slab,Laminate,Vinyl Siding,Municipal,Municipal,Winter,204900.0,171222,-33678.0,-19.67
