property_id,neighborhood,property_type,bedrooms,bathrooms,square_feet,lot_size,age,stories,condition,garage_spaces,has_pool,has_fireplace,has_deck,has_fence,has_central_heat,has_central_air,years_since_roof_replaced,years_since_hvac_replaced,kitchen_updated,bathrooms_updated,has_hoa,hoa_fee,has_special_assessment,school_rating,walk_score,transit_score,listing_month,is_spring_summer,annual_tax,estimated_rent,days_on_market,price_reductions,is_foreclosure,has_lien,owner_occupied,num_distress_keywords,estimated_repair_cost,parking_type,heating_type,cooling_type,roof_type,foundation_type,flooring_type,exterior_type,water_source,sewer_type,listing_season,listed_price,true_market_value,spread,spread_percentage,predicted_market_value,predicted_spread,predicted_spread_pct,prediction_error,prediction_error_pct,distress_score,estimated_profit,opportunity_score
PROP_0064,Bridgeport,Condo,1,1.0,733.0,8712.0,59,1,Fair,0,0,1,0,0,1,1,25,20,1,0,1,235,0,6,56,55,7,1,1329,411,10,0,0,0,1,0,3189,Garage,Electric,Central AC,Tile,Slab,Carpet,Wood,Municipal,Septic,Summer,65000.0,72449,7449.0,10.28,72515,7515.0,10.36,66,0.09,1.0,-10674.0,19.85
PROP_0065,Brooklyn,Single Family,4,1.0,1180.0,12632.4,56,1,Fair,3,0,0,0,0,0,1,25,20,0,1,0,0,0,7,86,73,7,1,5804,1415,20,1,0,0,1,0,12389,Garage,Gas,Central AC,Metal,Slab,Tile,Brick,Municipal,Municipal,Summer,239900.0,245104,5204.0,2.12,245146,5246.0,2.14,42,0.02,12.0,-22143.0,4.47
PROP_0066,Hamden,Townhouse,3,2.0,1624.0,35719.2,64,1,Poor,2,0,1,0,1,1,1,25,20,1,0,1,156,0,7,59,52,11,0,7785,2028,20,1,0,0,1,3,28094,Driveway,Gas,Window Units,Flat,Crawl Space,Carpet,Wood,Well,Septic,Fall,350000.0,325393,-24607.0,-7.56,352724,2724.0,0.77,27331,8.4,27.0,-40370.0,2.9
PROP_0067,Westport,Single Family,4,3.0,3130.0,43560.0,55,3,Poor,3,0,0,0,0,1,0,25,20,0,1,0,0,0,8,74,72,8,1,32757,12468,20,0,1,0,1,1,185474,Garage,Gas,Central AC,Tile,Slab,Tile,Vinyl Siding,Municipal,Municipal,Summer,1995000.0,2847683,852683.0,29.94,2489982,494982.0,19.88,-357701,-12.56,27.0,294508.0,74.61
PROP_0068,Montville,Single Family,3,2.0,1200.0,14810.4,61,1,Poor,2,0,0,1,1,1,1,21,20,0,1,0,0,0,7,75,66,4,1,6090,1676,30,0,1,0,0,0,13487,Driveway,Electric,Central AC,Metal,Slab,Tile,Brick,Municipal,Municipal,Spring,269900.0,348532,78632.0,22.56,348519,78619.0,22.56,-13,-0.0,23.0,50132.0,54.73
PROP_0069,Cromwell,Condo,2,1.0,938.0,8712.0,50,1,Fair,1,0,1,0,1,1,1,22,20,0,0,1,346,0,6,53,46,11,0,2008,735,10,0,0,0,1,0,3061,Driveway,Electric,Window Units,Asphalt Shingle,Slab,Laminate,Brick,Municipal,Municipal,Fall,135000.0,144454,9454.0,6.54,144392,9392.0,6.5,-62,-0.04,1.0,-8669.0,12.33
PROP_0070,Enfield,Single Family,3,2.0,1308.0,27442.8,60,1,Distressed,2,0,0,0,1,1,1,20,20,1,0,0,0,0,8,49,45,9,0,5793,1530,120,3,0,0,1,0,20458,Garage,Gas,Window Units,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Summer,269900.0,253832,-16068.0,-6.33,237716,-32184.0,-13.54,-16116,-6.35,42.0,-67642.0,-25.44
PROP_0071,Meriden,Condo,2,1.0,840.0,16117.2,55,1,Poor,1,0,0,0,1,1,0,25,20,0,0,1,203,0,7,59,53,5,1,2743,1089,10,2,0,0,1,0,16799,Street,Heat Pump,Window Units,Asphalt Shingle,Slab,Laminate,Vinyl Siding,Well,Septic,Spring,189900.0,190479,579.0,0.3,190343,443.0,0.23,-136,-0.07,21.0,-31356.0,1.52
PROP_0072,Berlin,Townhouse,4,2.0,1239.0,23086.800000000003,47,1,Fair,3,0,0,0,0,1,0,25,20,1,0,1,324,0,6,44,41,12,0,5602,1594,60,3,0,0,0,0,14041,Carport,Electric,Central AC,Asphalt Shingle,Basement,Carpet,Stucco,Municipal,Municipal,Fall,289000.0,313403,24403.0,7.79,293411,4411.0,1.5,-19992,-6.38,36.0,-24630.0,7.74
PROP_0073,East Hartford,Single Family,4,2.0,1352.0,34848.0,59,1,Poor,3,0,1,0,1,0,1,25,20,0,1,0,0,0,6,39,31,1,0,4676,1559,10,0,0,0,1,0,24868,Street,Heat Pump,Central AC,Tile,Basement,Laminate,Wood,Municipal,Municipal,Winter,260000.0,236903,-23097.0,-9.75,236888,-23112.0,-9.76,-15,-0.01,1.0,-62980.0,-25.62
PROP_0074,New Haven,Single Family,3,1.0,1480.0,8712.0,46,1,Poor,2,0,1,0,0,1,0,25,20,0,1,0,0,0,5,71,62,11,0,5434,2003,30,2,0,0,1,1,19653,Driveway,Gas,Window Units,Asphalt Shingle,Slab,Tile,Brick,Municipal,Municipal,Fall,310000.0,283644,-26356.0,-9.29,283948,-26052.0,-9.17,304,0.11,28.0,-60705.0,-18.81
PROP_0075,Madison,Single Family,4,3.0,3426.0,43995.6,49,3,Poor,3,0,1,1,1,1,0,25,20,0,0,0,0,0,7,51,40,4,1,16204,4843,90,2,0,0,1,0,73285,Driveway,Gas,Central AC,Asphalt Shingle,Crawl Space,Tile,Stucco,Municipal,Municipal,Spring,839000.0,807915,-31085.0,-3.85,807829,-31171.0,-3.86,-86,-0.01,29.0,-119456.0,-13.87
PROP_0076,Wolcott,Single Family,3,3.0,2830.0,82764.0,50,2,Poor,2,1,1,0,1,0,0,25,20,1,1,0,0,0,7,55,41,6,1,11013,2722,30,2,0,0,0,0,33525,Street,Gas,Central AC,Asphalt Shingle,Slab,Hardwood,Wood,Municipal,Municipal,Spring,479000.0,507521,28521.0,5.62,533995,54995.0,10.3,26474,5.22,23.0,6470.0,25.85
PROP_0077,North Haven,Condo,2,1.0,672.0,20037.6,59,1,Poor,1,0,0,0,0,1,0,25,20,0,1,1,477,1,7,23,17,2,0,4131,1408,10,0,0,0,1,0,22607,Street,Heat Pump,Central AC,Metal,Slab,Hardwood,Brick,Municipal,Municipal,Winter,229000.0,220348,-8652.0,-3.93,220323,-8677.0,-3.94,-25,-0.01,1.0,-46284.0,-12.31
PROP_0078,Watertown,Townhouse,3,1.0,988.0,10018.8,58,1,Fair,2,0,1,0,1,0,0,25,20,0,0,0,0,0,9,33,28,10,0,4147,1692,180,1,0,0,0,0,8302,Driveway,Electric,Central AC,Asphalt Shingle,Crawl Space,Laminate,Vinyl Siding,Municipal,Municipal,Fall,259900.0,326808,66908.0,20.47,340229,80329.0,23.61,13421,4.11,28.0,57027.0,58.52
PROP_0079,Waterbury,Single Family,3,2.0,2592.0,6098.400000000001,53,2,Poor,2,0,0,0,0,0,1,25,20,1,0,0,0,0,7,68,50,12,0,6658,1667,90,2,0,0,1,0,20247,Driveway,Gas,Central AC,Metal,Crawl Space,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,279900.0,303222,23322.0,7.69,303115,23215.0,7.66,-107,-0.04,29.0,-12032.0,19.92
PROP_0080,Westbrook,Single Family,4,3.0,1854.0,6098.400000000001,51,1,Fair,3,0,0,1,1,0,1,25,20,1,1,0,0,0,7,67,62,4,1,22144,8076,10,1,0,0,1,0,34390,Street,Oil,Window Units,Asphalt Shingle,Slab,Hardwood,Wood,Municipal,Septic,Spring,1399000.0,1423625,24625.0,1.73,1423552,24552.0,1.72,-73,-0.01,11.0,-24838.0,3.16
PROP_0081,Burlington,Single Family,4,4.0,3179.0,60983.99999999999,55,2,Poor,3,0,0,1,1,0,0,18,20,1,1,0,0,0,7,64,44,1,0,16098,4818,10,1,0,0,0,0,39185,Garage,Gas,Central AC,Metal,Slab,Tile,Vinyl Siding,Municipal,Municipal,Winter,793756.0,846998,53242.0,6.29,846887,53131.0,6.27,-111,-0.01,11.0,-1054.0,14.63
PROP_0082,Stonington,Single Family,3,2.0,2020.0,21344.4,53,2,Poor,2,0,1,1,0,1,1,25,20,1,0,0,0,0,7,84,71,5,1,12754,3577,10,0,0,0,0,0,43203,Garage,Oil,Central AC,Asphalt Shingle,Basement,Carpet,Vinyl Siding,Municipal,Municipal,Spring,550000.0,517361,-32639.0,-6.31,518055,-31945.0,-6.17,694,0.13,1.0,-90148.0,-21.15
PROP_0083,Weston,Single Family,5,5.0,4400.0,56628.0,40,2,Poor,3,0,1,0,0,1,1,25,20,1,0,0,0,0,5,65,48,5,1,26204,13724,10,0,0,0,1,0,198397,Street,Gas,Central AC,Asphalt Shingle,Crawl Space,Laminate,Vinyl Siding,Well,Municipal,Spring,2159000.0,2250570,91570.0,4.07,2250585,91585.0,4.07,15,0.0,1.0,-121812.0,-3.84
PROP_0084,Coventry,Single Family,3,3.0,1540.0,41817.6,61,1,Distressed,2,0,0,0,0,1,1,25,20,0,1,0,0,0,7,62,58,12,0,7432,1871,30,0,0,0,0,0,63104,Driveway,Gas,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,299900.0,289893,-10007.0,-3.45,289738,-10162.0,-3.51,-155,-0.05,3.0,-88266.0,-15.25
PROP_0085,North Haven,Townhouse,4,3.0,2272.0,8712.0,46,1,Fair,3,0,1,0,0,1,1,20,20,0,0,1,147,0,7,40,30,7,1,7828,2928,10,1,0,0,0,0,28814,Garage,Gas,Central AC,Tile,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Summer,529900.0,596218,66318.0,11.12,596151,66251.0,11.11,-67,-0.01,11.0,22437.0,26.66
PROP_0086,Lisbon,Single Family,3,2.0,1170.0,21780.0,48,1,Fair,2,0,1,1,0,1,0,18,20,1,1,0,0,0,6,100,88,6,1,6308,1992,90,0,0,0,1,1,8516,Street,Electric,Window Units,Asphalt Shingle,Crawl Space,Tile,Vinyl Siding,Municipal,Municipal,Spring,309900.0,304628,-5272.0,-1.73,346483,36583.0,10.56,41855,13.74,14.0,13067.0,25.23
PROP_0087,Oxford,Single Family,2,2.0,1060.0,36590.4,64,1,Poor,1,0,0,1,1,1,1,25,20,1,0,0,0,0,6,49,40,10,0,2639,1043,60,1,0,0,0,0,9034,Driveway,Electric,Central AC,Asphalt Shingle,Crawl Space,Carpet,Vinyl Siding,Well,Municipal,Fall,175000.0,161265,-13735.0,-8.52,161351,-13649.0,-8.46,86,0.05,16.0,-37683.0,-17.49
PROP_0088,Southbury,Single Family,2,2.0,1044.0,8712.0,47,1,Poor,1,0,1,1,0,1,1,25,19,1,0,0,0,0,7,66,57,8,1,3044,1512,10,0,1,0,0,1,23762,Street,Oil,Window Units,Metal,Basement,Tile,Vinyl Siding,Municipal,Municipal,Summer,230000.0,261309,31309.0,11.98,273662,43662.0,15.95,12353,4.73,26.0,4900.0,37.59
PROP_0089,Danbury,Single Family,3,2.0,1120.0,12632.4,55,1,Poor,2,0,1,0,1,1,1,25,20,0,0,0,0,0,7,81,77,3,0,8214,2338,30,1,0,0,0,1,35171,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Laminate,Brick,Municipal,Septic,Winter,375000.0,374432,-568.0,-0.15,374385,-615.0,-0.16,-47,-0.01,18.0,-50786.0,-1.8
PROP_0090,Southington,Single Family,4,3.0,2688.0,14374.8,59,1,Poor,3,0,0,1,1,0,1,20,20,0,1,0,0,0,8,26,25,2,0,13248,3483,60,0,0,0,0,2,48939,Driveway,Electric,,Asphalt Shingle,Slab,Laminate,Vinyl Siding,Municipal,Municipal,Winter,609900.0,615024,5124.0,0.83,614983,5083.0,0.83,-41,-0.01,16.0,-58856.0,-1.03
PROP_0091,Westport,Single Family,5,6.0,5666.0,43560.0,56,2,Fair,3,0,0,0,1,0,0,25,20,1,1,0,0,0,7,82,68,10,0,49484,16332,10,1,0,0,0,2,136935,Street,Electric,Central AC,Metal,Crawl Space,Tile,Wood,Municipal,Municipal,Fall,2600000.0,2733677,133677.0,4.89,2733685,133685.0,4.89,8,0.0,21.0,-18250.0,12.16
PROP_0092,Essex,Single Family,3,4.0,2744.0,20908.8,56,2,Fair,2,0,0,1,0,1,0,25,20,0,1,0,0,0,8,71,56,7,1,15738,6210,20,0,0,0,0,0,51205,Garage,Gas,Central AC,Flat,Slab,Tile,Wood,Municipal,Municipal,Summer,950000.0,1054465,104465.0,9.91,1054244,104244.0,9.89,-221,-0.02,2.0,38039.0,23.98
PROP_0093,Bridgeport,Single Family,5,3.0,3965.0,8712.0,47,3,Poor,3,1,0,0,1,1,0,23,20,0,0,0,0,0,6,43,31,8,1,11131,3632,10,0,0,0,0,0,37794,Driveway,Heat Pump,Central AC,Asphalt Shingle,Crawl Space,Carpet,Stucco,Municipal,Municipal,Summer,619000.0,576393,-42607.0,-7.39,576459,-42541.0,-7.38,66,0.01,1.0,-95335.0,-24.09
PROP_0094,Madison,Single Family,2,4.0,7030.0,101930.4,55,2,Poor,1,0,1,1,0,0,1,25,20,0,0,0,0,0,5,51,35,9,0,28316,8965,120,0,0,0,1,1,137645,Garage,Gas,Central AC,Asphalt Shingle,Basement,Laminate,Vinyl Siding,Municipal,Municipal,Summer,1495000.0,1537363,42363.0,2.76,1537346,42346.0,2.75,-17,-0.0,17.0,-110299.0,-2.13
PROP_0095,Montville,Single Family,5,3.0,2700.0,160300.80000000002,60,2,Poor,3,0,1,1,0,1,1,25,20,0,0,0,0,0,7,50,38,4,1,3446,1479,10,0,0,0,1,0,22965,Driveway,Electric,Central AC,Asphalt Shingle,Crawl Space,Tile,Vinyl Siding,Municipal,Municipal,Spring,225000.0,226276,1276.0,0.56,226284,1284.0,0.57,8,0.0,1.0,-36681.0,-2.33
PROP_0096,Milford,Single Family,4,2.0,1274.0,9583.2,55,1,Fair,3,0,0,1,1,1,1,25,20,0,0,0,0,0,8,62,61,9,0,4500,1570,60,0,0,0,1,0,12100,Driveway,Electric,Central AC,Metal,Slab,Laminate,Brick,Municipal,Municipal,Summer,250000.0,259645,9645.0,3.71,263990,13990.0,5.3,4345,1.67,6.0,-13110.0,10.49
PROP_0097,Stonington,Single Family,3,2.0,1152.0,8712.0,52,1,Fair,2,0,0,1,0,1,1,25,20,0,0,0,0,0,7,66,53,4,1,1506,562,10,0,0,0,0,0,3414,Garage,Electric,Window Units,Asphalt Shingle,Crawl Space,Carpet,Brick,Municipal,Septic,Spring,99900.0,103150,3250.0,3.15,103115,3215.0,3.12,-35,-0.03,1.0,-15199.0,4.92
PROP_0098,Bristol,Townhouse,3,2.0,1894.0,20037.6,47,1,Fair,2,0,1,0,1,1,0,25,20,0,1,1,188,0,7,39,35,6,1,6757,1849,180,1,0,0,1,0,6257,Garage,Oil,Central AC,Asphalt Shingle,Slab,Hardwood,Vinyl Siding,Municipal,Septic,Spring,289900.0,400776,110876.0,27.67,400776,110876.0,27.67,0,0.0,28.0,89619.0,69.9
PROP_0099,Hamden,Condo,2,2.0,709.0,8712.0,47,1,Fair,1,0,1,0,1,1,0,25,20,0,0,1,355,0,8,65,49,10,0,1699,688,30,1,0,0,1,2,3037,Carport,Gas,Central AC,Asphalt Shingle,Slab,Hardwood,Brick,Municipal,Municipal,Fall,125000.0,136971,11971.0,8.74,136877,11877.0,8.68,-94,-0.07,23.0,-6160.0,21.34
PROP_0100,Southington,Single Family,3,2.0,1929.0,16552.8,50,2,Poor,2,0,1,1,0,0,1,25,20,0,0,0,0,0,7,94,73,7,1,5875,2119,30,0,0,1,0,1,18565,Driveway,Heat Pump,Central AC,Tile,Basement,Hardwood,Vinyl Siding,Municipal,Septic,Summer,389000.0,473140,84140.0,17.78,473075,84075.0,17.77,-65,-0.01,23.0,50510.0,45.19
PROP_0101,Thomaston,Single Family,3,1.0,1320.0,8712.0,48,1,Fair,2,0,1,1,0,1,1,20,20,0,0,0,0,0,7,60,42,1,0,1530,547,30,0,0,0,0,0,4493,Driveway,Electric,Central AC,Metal,Slab,Hardwood,Wood,Municipal,Municipal,Winter,99900.0,109590,9690.0,8.84,97169,-2731.0,-2.81,-12421,-11.33,3.0,-22224.0,-7.24
PROP_0102,Southington,Condo,2,1.0,780.0,8712.0,57,1,Fair,1,0,1,0,1,1,0,22,20,1,1,1,342,0,7,56,40,2,0,1759,493,30,0,0,0,1,0,4376,Garage,Oil,Window Units,Tile,Slab,Hardwood,Brick,Municipal,Municipal,Winter,90000.0,101130,11130.0,11.01,101087,11087.0,10.97,-43,-0.04,3.0,-8289.0,21.71
PROP_0103,Branford,Single Family,3,3.0,2800.0,10890.0,51,1,Fair,2,0,1,0,1,1,1,25,20,0,0,0,0,0,6,80,61,4,1,16558,7389,60,0,0,0,0,0,39455,Driveway,Gas,Window Units,Tile,Basement,Hardwood,Stucco,Municipal,Municipal,Spring,1270000.0,1315795,45795.0,3.48,1315686,45686.0,3.47,-109,-0.01,6.0,-8769.0,7.26
PROP_0104,Stratford,Townhouse,1,1.0,600.0,8712.0,60,1,Poor,0,0,0,0,1,0,1,25,20,1,1,1,265,0,7,52,37,10,0,2406,690,30,1,0,0,1,1,13080,Driveway,Heat Pump,Window Units,Asphalt Shingle,Slab,Carpet,Brick,Municipal,Municipal,Fall,114900.0,117146,2246.0,1.92,117195,2295.0,1.96,49,0.04,18.0,-25785.0,4.94
PROP_0105,Tolland,Single Family,3,3.0,1887.0,8712.0,61,2,Distressed,2,0,0,0,0,1,0,25,20,0,0,0,0,0,9,81,79,7,1,8175,2787,30,0,0,0,1,0,78332,Garage,Oil,Central AC,Flat,Crawl Space,Hardwood,Brick,Well,Municipal,Summer,435000.0,380594,-54406.0,-14.3,380902,-54098.0,-14.2,308,0.08,3.0,-147430.0,-42.54
PROP_0106,New Haven,Single Family,3,2.0,1547.0,6098.400000000001,63,2,Distressed,2,0,0,1,1,1,1,25,20,1,0,0,0,0,6,45,37,10,0,5483,1470,10,1,0,0,1,0,34554,Garage,Gas,Central AC,Asphalt Shingle,Slab,Hardwood,Vinyl Siding,Municipal,Septic,Fall,239900.0,196732,-43168.0,-21.94,197051,-42849.0,-21.75,319,0.16,11.0,-92403.0,-50.54
PROP_0107,Greenwich,Single Family,9,10.0,7104.0,139392.0,43,3,Fair,3,0,1,0,1,1,1,18,20,1,0,0,0,0,7,38,35,7,1,81572,25077,30,2,0,0,1,0,218312,Driveway,Gas,Window Units,Asphalt Shingle,Crawl Space,Carpet,Vinyl Siding,Well,Municipal,Summer,3875000.0,3765015,-109985.0,-2.92,4294860,419860.0,9.78,529845,14.07,23.0,186548.0,42.81
PROP_0108,Haddam,Single Family,2,1.0,1196.0,66646.8,46,1,Fair,1,0,0,0,1,1,1,25,20,1,1,0,0,0,8,78,71,4,1,3640,1651,30,0,0,0,1,0,12056,Street,Gas,Central AC,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Municipal,Septic,Spring,284900.0,316510,31610.0,9.99,316404,31504.0,9.96,-106,-0.03,3.0,4448.0,20.96
PROP_0109,Fairfield,Single Family,3,3.0,2200.0,8712.0,51,2,Fair,2,0,1,0,0,1,0,23,20,0,0,0,0,0,7,84,78,12,0,23669,7063,30,1,0,0,1,0,63662,Street,Gas,Central AC,Asphalt Shingle,Crawl Space,Carpet,Brick,Municipal,Municipal,Fall,1150000.0,1157810,7810.0,0.67,1157610,7610.0,0.66,-200,-0.02,13.0,-71052.0,-3.19
PROP_0110,North Haven,Townhouse,3,3.0,1906.0,8712.0,49,2,Fair,2,0,0,0,1,1,0,25,20,1,0,1,162,0,8,46,45,1,0,8133,2191,120,0,0,0,1,0,19379,Carport,Gas,Central AC,Asphalt Shingle,Slab,Tile,Stucco,Municipal,Septic,Winter,404900.0,389786,-15114.0,-3.88,400325,-4575.0,-1.14,10539,2.7,12.0,-38954.0,-3.78
PROP_0111,Westport,Single Family,4,4.0,3396.0,9583.2,40,3,Fair,3,0,1,0,1,1,1,22,16,0,1,0,0,0,7,83,60,6,1,90894,24900,20,2,0,0,1,0,169558,Driveway,Gas,Central AC,Asphalt Shingle,Slab,Tile,Wood,Municipal,Municipal,Spring,3799000.0,3946921,147921.0,3.75,3946917,147917.0,3.75,-4,-0.0,22.0,-36641.0,8.24
PROP_0112,Tolland,Townhouse,2,2.0,960.0,14810.4,50,1,Poor,1,0,0,0,1,1,1,17,20,0,0,1,190,0,7,83,58,2,0,3232,1212,60,1,0,0,1,1,22282,Street,Gas,Central AC,Asphalt Shingle,Slab,Hardwood,Wood,Municipal,Municipal,Winter,224500.0,224910,410.0,0.18,224921,421.0,0.19,11,0.0,21.0,-36861.0,0.89
PROP_0113,Bridgeport,Single Family,8,3.0,3892.0,5227.2,48,2,Fair,3,1,1,1,1,1,1,16,20,0,1,0,0,0,8,49,41,10,0,5802,2340,30,0,0,0,1,0,7292,Driveway,Gas,Central AC,Metal,Crawl Space,Carpet,Wood,Municipal,Municipal,Fall,359000.0,353895,-5105.0,-1.44,353931,-5069.0,-1.43,36,0.01,3.0,-27361.0,-5.0
PROP_0114,Trumbull,Single Family,3,3.0,2465.0,8712.0,59,2,Fair,2,0,0,1,0,1,1,25,20,0,0,0,0,0,7,41,31,2,0,13961,5686,90,0,0,0,0,0,49058,Garage,Gas,Central AC,Asphalt Shingle,Crawl Space,Tile,Vinyl Siding,Municipal,Municipal,Winter,869995.0,983922,113927.0,11.58,983895,113900.0,11.58,-27,-0.0,9.0,49842.0,29.94
PROP_0115,Cromwell,Single Family,3,2.0,1303.0,10018.8,59,1,Fair,2,0,1,1,0,1,1,19,20,0,1,0,0,0,8,92,81,6,1,6635,1785,10,1,0,0,1,2,8794,Garage,Gas,Central AC,Asphalt Shingle,Slab,Carpet,Brick,Municipal,Municipal,Spring,289000.0,276427,-12573.0,-4.55,276640,-12360.0,-4.47,213,0.08,21.0,-36154.0,-8.36
PROP_0116,Norwalk,Single Family,6,4.0,2135.0,6534.0,61,2,Poor,3,0,1,1,1,0,0,25,20,1,0,0,0,0,6,55,41,6,1,14387,4428,90,0,0,0,0,1,81711,Driveway,Electric,Central AC,Flat,Basement,Laminate,Vinyl Siding,Well,Municipal,Spring,729000.0,721361,-7639.0,-1.06,721322,-7678.0,-1.06,-39,-0.01,14.0,-104389.0,-9.76
PROP_0117,New Canaan,Single Family,3,3.0,1638.0,8712.0,40,2,Fair,2,0,1,0,0,1,1,25,20,1,1,0,0,0,7,60,47,9,0,25211,6051,30,0,0,0,0,0,33613,Garage,Heat Pump,,Metal,Slab,Laminate,Vinyl Siding,Municipal,Municipal,Summer,1095000.0,1053908,-41092.0,-3.9,1054015,-40985.0,-3.89,107,0.01,3.0,-89598.0,-16.14
PROP_0118,Plainfield,Single Family,2,2.0,1580.0,8712.0,55,2,Fair,1,0,0,0,0,1,1,25,20,0,0,0,0,0,7,61,50,11,0,7578,2059,180,2,0,0,0,0,16994,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Laminate,Vinyl Siding,Municipal,Municipal,Fall,319000.0,362955,43955.0,12.11,363089,44089.0,12.14,134,0.04,38.0,12095.0,33.09
PROP_0119,Farmington,Single Family,4,4.0,3753.0,46173.600000000006,49,3,Fair,3,0,0,0,1,1,1,22,20,1,0,0,0,0,6,46,42,4,1,17692,5055,10,0,0,0,0,0,19184,Driveway,Electric,Window Units,Metal,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Spring,849900.0,896036,46136.0,5.15,896100,46200.0,5.16,64,0.01,1.0,12016.0,11.72
PROP_0120,Stonington,Single Family,4,4.0,3368.0,8276.4,57,2,Poor,3,0,0,0,0,1,0,25,20,0,1,0,0,0,6,42,31,11,0,38127,10301,60,0,0,0,1,0,193780,Garage,Gas,Window Units,Asphalt Shingle,Crawl Space,Laminate,Vinyl Siding,Municipal,Municipal,Fall,1750000.0,1629007,-120993.0,-7.43,1667022,-82978.0,-4.98,38015,2.33,6.0,-291758.0,-37.94
PROP_0121,Newtown,Single Family,4,3.0,2760.0,87120.0,57,2,Fair,3,1,1,1,0,1,1,25,20,1,1,0,0,0,6,48,46,9,0,10228,4099,20,1,0,0,1,0,31804,Garage,Heat Pump,,Asphalt Shingle,Crawl Space,Carpet,Brick,Municipal,Septic,Summer,739900.0,844954,105054.0,12.43,844776,104876.0,12.41,-178,-0.02,12.0,58072.0,33.03
PROP_0122,Warren,Single Family,3,4.0,4180.0,7670916.0,38,3,Fair,2,0,1,0,1,1,1,25,15,1,1,0,0,0,7,44,39,9,0,60845,20787,20,0,0,0,1,2,110314,Driveway,Heat Pump,Central AC,Tile,Slab,Tile,Brick,Municipal,Septic,Summer,3495000.0,3840655,345655.0,9.0,3840623,345623.0,9.0,-32,-0.0,12.0,220309.0,42.43
PROP_0123,Hamden,Single Family,2,2.0,1168.0,9147.6,57,1,Poor,1,0,0,0,1,1,1,21,20,0,0,0,0,0,7,61,56,1,0,4674,1406,20,0,0,0,1,1,22546,Carport,Electric,Central AC,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Well,Municipal,Winter,215000.0,225151,10151.0,4.51,225437,10437.0,4.63,286,0.13,7.0,-27109.0,7.95
PROP_0124,Haddam,Single Family,3,2.0,1449.0,10018.8,59,1,Fair,2,0,0,1,1,1,1,17,20,0,0,0,0,0,8,42,35,10,0,5905,2080,120,2,0,0,1,0,9175,Garage,Heat Pump,Central AC,Metal,Basement,Laminate,Vinyl Siding,Municipal,Septic,Fall,342900.0,357159,14259.0,3.99,357150,14250.0,3.99,-9,-0.0,32.0,-9925.0,13.39
PROP_0125,New Fairfield,Condo,2,1.0,886.0,15245.999999999998,60,1,Distressed,1,0,0,0,1,1,1,22,20,0,1,1,176,0,5,100,80,12,0,3921,1525,10,1,0,0,1,0,29962,Driveway,Gas,Central AC,Asphalt Shingle,Slab,Carpet,Stucco,Municipal,Municipal,Fall,249900.0,208854,-41046.0,-19.65,208848,-41052.0,-19.66,-6,-0.0,11.0,-86014.0,-45.72
PROP_0126,New Milford,Single Family,3,2.0,1776.0,8712.0,65,2,Poor,2,0,0,0,1,1,0,25,20,0,1,0,0,0,7,76,56,2,0,5672,1426,180,0,0,0,1,0,27138,Driveway,Gas,,Asphalt Shingle,Crawl Space,Tile,Brick,Municipal,Municipal,Winter,249000.0,330275,81275.0,24.61,330154,81154.0,24.58,-121,-0.04,18.0,39016.0,56.66
PROP_0127,Meriden,Townhouse,2,1.0,952.0,8712.0,47,1,Poor,1,0,1,0,1,1,0,20,20,0,0,1,382,1,7,56,39,9,0,2918,1045,20,0,0,0,1,0,16857,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Tile,Brick,Municipal,Municipal,Summer,184900.0,195172,10272.0,5.26,195061,10161.0,5.21,-111,-0.06,2.0,-21696.0,8.65
PROP_0128,Branford,Single Family,5,3.0,2783.0,18730.8,62,2,Poor,3,0,0,0,1,1,0,25,20,0,1,0,0,0,8,80,75,3,0,5895,1980,10,0,0,0,1,0,17949,Driveway,Oil,Window Units,Flat,Basement,Laminate,Vinyl Siding,Municipal,Municipal,Winter,319900.0,307326,-12574.0,-4.09,307381,-12519.0,-4.07,55,0.02,1.0,-45468.0,-12.49
PROP_0129,Hamden,Single Family,3,2.0,1645.0,30056.4,64,2,Distressed,2,0,1,1,1,0,1,25,20,0,1,0,0,0,5,71,57,3,0,8388,2293,30,0,0,0,0,0,63295,Driveway,Gas,,Asphalt Shingle,Crawl Space,Laminate,Brick,Municipal,Municipal,Winter,354000.0,287185,-66815.0,-23.27,287350,-66650.0,-23.19,165,0.06,3.0,-144945.0,-60.27
